text,label,query_index
"Why is my transfer not working? I tried multiple times to transfer money, and all that happens is an error message pops up.",needs_troubleshooting,31390425abca
what do I need to do if the ATM kept my card?,card_queries_or_issues,24545ad29065
Why hasn't my card arrived yet?,card_queries_or_issues,7429e20a8375
How long can an EU transfer take?,other,24dc02a199d3
Is there a verification code for the top-up card?,,300t9452600d
I need to know the time frame that is typical for a transfer from a UK account. I just made a transfer and it doesn't appear. I want to make sure everything is okay.,needs_troubleshooting,b868b9030b5f
From where can I withdraw?,other,be46fda9c035
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",needs_troubleshooting,36aad87d5c11
I used the wrong account.,other,16c45cd8e6db
Can I set my own top-up limit?,top_up_queries_or_issues,d8985333de67
Is there a tracking number for the card?,card_queries_or_issues,18319c8c4754
Cash withdrawal was incorrect at ATM.,needs_troubleshooting,3a3dc71c8181
Why would I be charged a fee for card payment?,needs_troubleshooting,c7ae93fc1807
Can I exchange to EUR?,other,4f34281cfcda
I lost my phone.  What do I do to block someone else from using my account?,other,b45beb267b1e
What kind of cards an currency do you support?,card_queries_or_issues,b8e98730c218
Why was I charged multiple times for the same thing?,needs_troubleshooting,005cad1da7f1
what can I do if I got my American Express in Apple Bay but top up is not working?,other,e2744a720537
Please help me with my card.  It won't activate.,card_queries_or_issues,7585d38cf20c
Are there directions to get a new passcode if I forgot mine?,other,81be158dcb45
I wish to top up using a cheque.,top_up_queries_or_issues,ac7c2bd93a4e
Can you  tell me how to get AUD not GBP?,other,13a899c757ff
How do I get started when I get my card?,card_queries_or_issues,47a1ee0b8fb0
I'm wondering how long it takes for my money to get to me after a bank transfer.,needs_troubleshooting,81d0040b5d11
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",needs_troubleshooting,6502835da953
#,needs_troubleshooting,5cct593f6bf0
What is a disposable virtual card?,card_queries_or_issues,251c34c3cf52
I want to set a new PIN,other,10e0aa8188cf
I do not recognise the card payment.,needs_troubleshooting,1f98ebde3ef3
The ATM kept my card?,card_queries_or_issues,17d47659d553
You did not apply the correct exchange rate for an item that I bought.,,ee5t3aa3c2f1
Can you tell me why I haven't received my new card yet?,card_queries_or_issues,f93e4f13fe8f
Can I use my card for online payments?,card_queries_or_issues,40aa4d8f32c4
Exchange rate for my cash withdrawal is wrong,needs_troubleshooting,7a008f54297d
Why is the cash withdraw I made shown as pending?,other,39d36bc66d3b
I forgot my PIN and now it is blocked.,,992t8c1856bc
I'm interested in getting a card. How does one go about doing that?,card_queries_or_issues,55642a239585
There's a payment in my history I don't recognize,needs_troubleshooting,eb18ecb196b2
I'm not familiar with a card payment.,needs_troubleshooting,bf90bc416814
Do all ATMs accept this card?,other,c3951733b599
My transfer was rejected,needs_troubleshooting,e480f1a5c0ee
"If I exchange currencies on a regular basis, is there a discount?",other,771cb7a865ac
Why am I being asked to verify my identity?,other,596007ea6bd1
Can I write a cheque to top up?,top_up_queries_or_issues,4fe432363ac9
How do I get unblocked?,other,3cefb7935c6f
How can I create another card linked to this account?,card_queries_or_issues,f15fd3464af3
Do I have a Visa card as an option?,other,6d6ee9263bcf
The cash I wanted wasn't there.,needs_troubleshooting,e083ca748693
How do I report a stolen card?,card_queries_or_issues,95862d50d476
I was wrongfully charged one pound.,needs_troubleshooting,0a4c1a5f67f6
How do I change my PIN abroad?,other,2b72b58bc2f0
A wrong exchange rate was applied to a transaction made abroad.,needs_troubleshooting,8c785647f01c
How can I make my card ready to use?,card_queries_or_issues,bbada188c85d
The wrong exchange rate applied to my cash withdrawal.,needs_troubleshooting,af45d1023009
"I do not need GBP, I need AUD, how do I convert it?",other,0f748ddfc317
What currency can I use to pay for a top up?,card_queries_or_issues,b3d5436a117b
I want a real card,card_queries_or_issues,7621bd9e268d
I am seeing in the App a payment that its not mine,needs_troubleshooting,dca23aa9a14a
Last week I put a cash deposit into my account and it is still isn't there.,needs_troubleshooting,79f01ec37e5e
"My card will expire soon, When do I need to order a new one?",card_queries_or_issues,acb1fdb8e210
"Needed gas, been delayed for half an hour.Please fix it!",top_up_queries_or_issues,e4aeab6fa606
why couldn't I get cash in the ATM?,needs_troubleshooting,b5e47f7b9d76
Will you tell me how I am supposed to use the disposable cards?,,640td730a0aa
Why did I get charged a fee for my card payment?,needs_troubleshooting,84f6ee108288
How can I top up with Google play?,other,902eede051c7
I should not have been charged a fee for cash withdrawal.,needs_troubleshooting,1a6697eb0ffe
Should my cash withdrawal still be pending?,other,0ec604d3ee99
Is my child too young to sign up?,other,f217b8ab9ec2
"The expiration date for my card is coming up, how do I get a new card?",card_queries_or_issues,80be2f8919dd
When will my card be delivered?,other,154e53f3ddca
"I need to make a transfer, what will the fee be?",top_up_queries_or_issues,a20e9cae1172
A wrong amount of cash we sent to me.,needs_troubleshooting,e8f5fb911a17
How do I perform identity checks?,other,fe730704b0f9
i am under 18 and i am trying to verify my id. why wont it work?,needs_troubleshooting,fee7dc88532a
"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more.",needs_troubleshooting,743dbe15f45d
There is a charge for an additional pound.,needs_troubleshooting,780821fa7e20
Can I hold money in multiple currencies?,other,7668800f3f84
is there a charge on withdrawals?,needs_troubleshooting,e6ab3e5e95fd
Is there a fee for exchanging currencies?,other,ce3348bc3710
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",top_up_queries_or_issues,954b1a8227bf
Do you support other currencies?,other,7b60c349de4e
When will my top up go through?,top_up_queries_or_issues,1932bc376036
My credit card cancelled a payment for a purchase.,card_queries_or_issues,20db7cf4dbb3
I would like a physical card,card_queries_or_issues,7d96e87bd5e5
I have a missing refund,needs_troubleshooting,3c213fe8fa1d
"My PIN is not working, can you help?",other,07362bb312c7
Can I use a Visa or Mastercard?,other,1b8f4eb9287b
Seems like my top-up has failed,top_up_queries_or_issues,b6606b80aba4
My card arrived but I don't know how to get my PIN.,card_queries_or_issues,0400b79e10ea
"I think my card is expiring, what happens then?",card_queries_or_issues,91a0ea5887e0
I need my card ASAP!,other,2473b442987c
I attempted to get cash in the ATM but I was denied,needs_troubleshooting,742148708f96
How much will it cost me for a SEPA transfer?,top_up_queries_or_issues,a4284c9edc69
"I found my card, I would like to reactivate it.",card_queries_or_issues,49650790210a
I would like to activate my card.,card_queries_or_issues,3e66bf27fae4
Which cards do you guys support? I want to top up using my credit card.,card_queries_or_issues,6a5ba1d86e96
Good morning. I tried to make a purchase with my credit card last night and again this morning. Both times it was declined. Can you investigate?,needs_troubleshooting,0fb6212e8591
My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,needs_troubleshooting,3ac6b895ff41
"A strange card payment, I do not recognize it.",needs_troubleshooting,adaf31e61bac
"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?",needs_troubleshooting,d269b371e6fc
I used my pin too many times.,other,39326076f32c
Are there ways to transfer money into my account?,other,b0ce0895086e
Can somebody else top up my account?,top_up_queries_or_issues,2fdbb387d38c
How can I transfer money using my credit card?,top_up_queries_or_issues,c4b7ab92f823
"I didn't want to make a transaction, I want to revert it",other,bf46e92e2ca5
What time will a transfer from the US take?,other,2f7b0c0bd21f
Can I use this to receive my salary?,other,fdfe339644ba
Am I able to have a card sent to China?,card_queries_or_issues,a080dc83331e
I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,top_up_queries_or_issues,039dc4629021
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,Needs_troubleshooting,03b623d4209e
I use GBP for my salary deposits. Must I set this up somewhere?,other,f4c8dae0d93b
My card was rejected,other,2e166d85dca0
Can I add to my account balance with a cheque?,top_up_queries_or_issues,92f81a6c0774
Why did my card payment get declined?,other,439fbe9db2ed
When can I expect my card?,other,dcd5dac08c5f
Can I receive payment in another currency?,other,30f2884ddb6a
Could you explain why my top-up has gone through yet?,top_up_queries_or_issues,468b7cdf20d4
It has been forever ago that I made an order online. The product simply is not coming. Just give me back my money because I'm not paying these people.,other,abbdd2f788fb
"My card is broke, what do I do?",card_queries_or_issues,7766ff602660
"I normally have no issues making transfers, so why am I suddenly being told it is not possible?",needs_troubleshooting,810843f19fe6
There is a payment that i made that i noticed has not gone thru yet. Can i ask why?,other,3202bdc9d937
How come I can't get money at the ATM,needs_troubleshooting,0e87f80faf3f
I think someone is using my card to make transactions I don't remember.,needs_troubleshooting,7a947a52f763
Why did I get blocked?,other,5215aa24925d
DO I have to be 18 to open an account?,other,111485f18f2b
